paper_id,number_occurances,weighted_occurances
conf_vldb_gehanijr94,6,6
conf_vldb_brin95,6,6
conf_vldb_kentto88,6,6
conf_vldb_pennyp83,6,6
conf_vldb_missieregpj06,6,6
conf_vldb_hausteinhl06,6,6
conf_vldb_ronstromo05,6,6
conf_vldb_ozsuvu98,6,6
conf_vldb_arunj98,6,6
conf_vldb_burdickdjrv05,6,6
conf_vldb_stohrmr00,6,6
conf_vldb_mohan02a,6,6
conf_vldb_wangc03,6,6
conf_vldb_vrhovnikssmmmk07,6,6
conf_vldb_tsoiss03,6,6
conf_vldb_rjaibib04,6,6
conf_vldb_morgenstern84,6,6
conf_vldb_gaasterlandl94,6,6
conf_vldb_soenslsst93,6,6
conf_vldb_mohan93,6,6
conf_vldb_ramakrishnanss90,6,6
conf_vldb_ozkarahano85,6,6
conf_vldb_frohnlu94,6,6
conf_vldb_borgidaw85,6,6
conf_vldb_rysns96,6,6
conf_vldb_ammannjr95,6,6
conf_vldb_agrawals94,6,6
conf_vldb_raodtc06,6,6
conf_vldb_gyongyibgp06,6,6
conf_vldb_burdickdjrv06,6,6
conf_vldb_colohanasm05,6,6
conf_vldb_rozens91,6,6
conf_vldb_naughtonr90,6,6
conf_vldb_stormglds06,6,6
conf_vldb_yuaa03,6,6
conf_vldb_hristidisgp03,6,6
conf_vldb_lampsonl93,6,6
conf_vldb_saakelpw89,6,6
conf_vldb_scheuermannsv96,6,6
conf_vldb_theobaldws04,6,6
conf_vldb_dewittnss92,6,6
conf_vldb_lusl95,6,6
conf_vldb_garofalakisi97,6,6
conf_vldb_ngh94,6,6
conf_vldb_cuppens96,6,6
conf_vldb_joshi91,6,6
conf_vldb_hjelsvoldm94,6,6
conf_vldb_franklincl92,6,6
conf_vldb_shanmugasundaramgtzdn99,6,6
conf_vldb_grovlenht98,6,6
conf_vldb_wangyllbib07,6,6
conf_vldb_huscs05,6,6
conf_vldb_nipplm98,6,6
conf_vldb_papadiaszmt03,6,6
conf_vldb_mankum02,6,6
conf_vldb_changr02,6,6
conf_vldb_graupmannsw05,6,6
conf_vldb_abadiml05,6,6
conf_vldb_hallb05,6,6
conf_vldb_schnaittersp07,6,6
conf_vldb_deenjnnw00,6,6
conf_vldb_sarinks86,6,6
conf_vldb_whangws82,6,6
conf_vldb_rusinkiewiczktwm95,6,6
conf_vldb_kingn89,6,6
conf_vldb_wongk82,6,6
conf_vldb_staudtj96,6,6
conf_vldb_parkersv92,6,6
conf_vldb_loohhss04,6,6
conf_vldb_wangd04,6,6
conf_vldb_kachehmre06,6,6
conf_vldb_barbosafm05,6,6
conf_vldb_tatikondapg07,6,6
conf_vldb_chaudhurikrp07,6,6
conf_vldb_palcsrsytbbck05,6,6
conf_vldb_ramsakmfzeb00,6,6
conf_vldb_guha05,6,6
conf_vldb_cataniamm05,6,6
conf_vldb_bexnv07,6,6
conf_vldb_sakuraiyuk00,6,6
conf_vldb_christophebpv00,6,6
conf_vldb_abbodbn87,6,6
conf_vldb_gyongyigp04,6,6
conf_vldb_goodmanrs94,6,6
conf_vldb_whited92,6,6
conf_vldb_sharafclp06,6,6
conf_vldb_mullebrs06,6,6
conf_vldb_dittrichs06,6,6
conf_vldb_liun06,6,6
conf_vldb_chenrst06,6,6
conf_vldb_agrawalbfkrs04,6,6
conf_jcdl_zhangnbwyx16,5,5
conf_jcdl_guogmol16,5,5
conf_jcdl_capralmrss08,5,5
conf_jcdl_leecfp13,5,5
conf_jcdl_bogenmg13,5,5
conf_jcdl_blandfordsb01,5,5
conf_jcdl_jayarathnaps15,5,5
conf_jcdl_kan07,5,5
conf_jcdl_duchateauta11,5,5
conf_jcdl_ahmadcbsm07,5,5
conf_jcdl_karadkarll16,5,5
conf_jcdl_bailly07,5,5
conf_jcdl_khabsatg15,5,5
conf_jcdl_liangqy12,5,5
conf_jcdl_harrisonnz03,5,5
conf_jcdl_hochstenbachjs03,5,5
conf_jcdl_kuos04,5,5
conf_jcdl_bergmark02,5,5
conf_jcdl_tomsdlb05,5,5
conf_jcdl_gan05,5,5
conf_jcdl_bani-ahmado08,5,5
conf_jcdl_ernst-gerlachf07,5,5
conf_jcdl_dukedhcc05,5,5
conf_jcdl_ferreiravgl10,5,5
conf_jcdl_khabsatg12,5,5
conf_jcdl_gustmansobprg02,5,5
conf_jcdl_hud10,5,5
conf_jcdl_shenvftf06,5,5
conf_jcdl_frommholzf06,5,5
conf_jcdl_ferreirasgvl12,5,5
conf_jcdl_smithn07,5,5
conf_jcdl_chaucqzscqmll02,5,5
conf_jcdl_juangwlhch05,5,5
conf_jcdl_naamanygp05,5,5
conf_jcdl_marchioninislc09,5,5
conf_jcdl_biergpn04,5,5
conf_jcdl_kyrillidoug05,5,5
conf_jcdl_yanlkg07,5,5
conf_jcdl_fenlonfch14,5,5
conf_jcdl_jatowtkt16,5,5
conf_jcdl_decourselledatl16,5,5
conf_jcdl_marshall07,5,5
conf_jcdl_traubsohvh16,5,5
conf_jcdl_akbarsff14,5,5
conf_jcdl_marshall08,5,5
conf_jcdl_kumarscs04,5,5
conf_jcdl_pandekrf02,5,5
conf_jcdl_promrsf07,5,5
conf_jcdl_freirebcm11,5,5
conf_jcdl_francisco-revillasfka01,5,5
conf_jcdl_lizywww11,5,5
conf_jcdl_brunellekswn14,5,5
conf_jcdl_krowneh05,5,5
conf_jcdl_sanchezrcv06,5,5
conf_jcdl_christelc05,5,5
conf_jcdl_strotgeng12,5,5
conf_jcdl_baekmmzshm10,5,5
conf_sigir_nenkovavm06,5,5
conf_sigir_harmanb04,5,5
conf_sigir_ghoshalik05,5,5
conf_sigir_qinzwlll07,5,5
conf_sigir_zarri88,5,5
conf_sigir_boycechk73,5,5
conf_sigir_thurmair86,5,5
conf_sigir_yangllhkr07,5,5
conf_sigir_tsaiwc08,5,5
conf_sigir_joshijkkks08,5,5
conf_sigir_hingmirecpc13,5,5
conf_sigir_baeza-yatesbc06,5,5
conf_sigir_liuzc04,5,5
conf_sigir_damianimp08,5,5
conf_sigir_zhouysth07,5,5
conf_sigir_lalmasbffj07,5,5
conf_sigir_ma14,5,5
conf_sigir_xiaxlgc15,5,5
conf_sigir_niedq06,5,5
conf_sigir_hingmirec14,5,5
conf_sigir_hufczlyc08,5,5
conf_sigir_vos13,5,5
conf_sigir_yangapl00,5,5
conf_sigir_paik15,5,5
conf_sigir_severynmtbr14,5,5
conf_sigir_jansen07,5,5
conf_sigir_buttchercl06,5,5
conf_sigir_davison00,5,5
conf_sigir_fernandesmsra11,5,5
conf_sigir_bartschif82,5,5
conf_sigir_liwzsm16,5,5
conf_sigir_jiangn13,5,5
conf_sigir_kimsc11,5,5
conf_sigir_chuklinsr13,5,5
conf_sigir_katzsksr14,5,5
conf_sigir_pickensgsqb08,5,5
conf_sigir_hegkls14,5,5
conf_sigir_kanhabuabm11,5,5
conf_sigir_duhk08,5,5
conf_sigir_hansr06,5,5
conf_sigir_federicob02,5,5
conf_sigir_zhangzx11,5,5
conf_sigir_zhuhlt14,5,5
conf_sigir_raghavanbj89,5,5
conf_sigir_hollaar83,5,5
conf_sigir_linskc13,5,5
conf_sigir_koll80,5,5
conf_sigir_robertsonw94,5,5
conf_sigir_liebermans12,5,5
conf_sigir_zhangzlm13,5,5
conf_sigir_zhangg16,5,5
conf_sigir_rabitti91,5,5
conf_sigir_vulicm15,5,5
conf_sigir_liwrm14,5,5
conf_sigir_wuwgw16,5,5
conf_sigir_sekim05,5,5
conf_sigir_deppisch86,5,5
conf_sigir_pengs00w14,5,5
conf_sigir_jinhz02,5,5
conf_sigir_hongsbwj10,5,5
conf_sigir_lidz12,5,5
conf_sigir_white13,5,5
conf_sigir_hamedanik16,5,5
conf_sigir_leeca08,5,5
conf_sigir_raghavansy83,5,5
conf_sigir_sedhais14,5,5
conf_sigir_gogv16,5,5
conf_sigir_foxch92,5,5
conf_sigir_cuislkc05,5,5
conf_sigir_liebermans11,5,5
conf_sigir_limap99,5,5
conf_sigir_weihl11,5,5
conf_sigir_blancoz10,5,5
conf_sigir_hershblh94,5,5
conf_sigir_xulllm08,5,5
conf_sigir_mouranzb98,5,5
conf_sigir_frenchpcvepm99,5,5
conf_sigir_bastbh15,5,5
conf_sigir_zhangc01,5,5
conf_sigir_yangcwk03,5,5
conf_sigir_efrong11,5,5
conf_sigir_vargascv12,5,5
conf_sigir_yuzxg08,5,5
conf_sigir_suwailehkfel16,5,5
conf_sigir_pirkola98,5,5
conf_sigir_harmandassd97,5,5
conf_sigir_zhoukwad14,5,5
conf_sigir_kurlandl05,5,5
conf_sigir_caih03,5,5
conf_sigir_saltons89,5,5
conf_sigir_turpinsmm15,5,5
conf_sigir_sunszylc05,5,5
conf_sigir_zhaol16,5,5
conf_sigir_fangg14,5,5
conf_sigir_antoniadislpr88,5,5
conf_sigir_bergerm00,5,5
conf_sigir_buntainl16,5,5
conf_sigir_chenczjyy12,5,5
conf_sigir_liuglzmhl08,5,5
conf_sigir_boytsovbw13,5,5
conf_sigir_baumgarten99,5,5
conf_sigir_anhm06,5,5
conf_sigir_yang95,5,5
conf_sigir_case88,5,5
conf_sigir_canny02,5,5
conf_sigir_aminitg08,5,5
conf_sigir_chibaned07,5,5
conf_sigir_ma13,5,5
conf_sigir_taghvabc94,5,5
conf_sigir_tongact85,5,5
conf_sigir_berardies12,5,5
conf_sigir_xubcchll11,5,5
conf_sigir_gaoxzhnz01,5,5
conf_sigir_harman93,5,5
conf_sigir_liuhay07,5,5
conf_sigir_collins-thompsonc07,5,5
conf_sigir_ustinovskiyfgs16,5,5
conf_sigir_callan98,5,5
conf_sigir_mcnameenm08,5,5
conf_sigir_alamd14,5,5
conf_sigir_kozorovitzkyk11,5,5
conf_sigir_najorkzt07,5,5
conf_sigir_maxwella16,5,5
conf_sigir_brachmanm88,5,5
conf_sigir_kellydf05,5,5
conf_sigir_sonnenwald92,5,5
conf_sigir_radovanovicni10,5,5
conf_sigir_wangxlc11,5,5
conf_sigir_girolamik03,5,5
conf_sigir_fox85,5,5
conf_sigir_zhangly14,5,5
conf_sigir_samarhbkv14,5,5
conf_sigir_humphrey87,5,5
conf_sigir_azzopardikb13,5,5
conf_sigir_yilmazka08,5,5
conf_sigir_herdagdelencmhhra10,5,5
conf_sigir_rybakbn14,5,5
conf_sigir_liuc04,5,5
conf_sigir_fuhr95,5,5
conf_sigir_bhatiamm11,5,5
conf_sigir_guptabbcr14,5,5
conf_sigir_pirkolatkvj03,5,5
conf_sigir_liomall12,5,5
conf_sigir_alabduljalilty13,5,5
conf_sigir_songgcfwz16,5,5
conf_sigir_songnzac15,5,5
conf_sigir_rollekew06,5,5
conf_sigir_fangz05,5,5
conf_sigir_kharitonovvmso15,5,5
conf_sigir_fergusonsgw05,5,5
conf_sigir_khmelevt03,5,5
conf_sigir_craswellrzt05,5,5
conf_sigir_shokouhir12,5,5
conf_sigir_crammers02,5,5
conf_sigir_zhangscc12,5,5
conf_sigir_volkovsy15,5,5
conf_sigir_larkeybc02,5,5
conf_sigir_zhuwct09,5,5
conf_sigir_pascaa09,5,5
conf_sigir_savev09,5,5
conf_sigir_yangc06,5,5
conf_sigir_almerekhihe16,5,5
conf_sigir_diazj04,5,5
conf_sigir_svorekk10,5,5
conf_sigir_goeuriotkl14,5,5
conf_sigir_vosoughivr16,5,5
conf_sigir_gabrilovichu16,5,5
conf_sigir_katoot12,5,5
conf_sigir_harman87,5,5
conf_sigir_roellekew08,5,5
conf_sigir_hawkingt05,5,5
conf_ercimdl_bozzic97,5,5
conf_ercimdl_komarjayapk04,5,5
conf_ercimdl_dartoissstmf97,5,5
conf_ercimdl_hardingcw97,5,5
conf_ercimdl_gajekkrww07,5,5
conf_ercimdl_martinezbc98,5,5
conf_ercimdl_rauberaw02,5,5
conf_ercimdl_norriesw08,5,5
conf_ercimdl_chanodcdffjm05,5,5
conf_ercimdl_hessmd00,5,5
conf_ercimdl_llavadorc06,5,5
conf_ercimdl_sairameshc98,5,5
conf_ercimdl_khoods02,5,5
conf_ercimdl_fulopkkm05,5,5
conf_ercimdl_bindingt08,5,5
conf_ercimdl_dogacdagtk98,5,5
conf_ercimdl_strodlpgr10,5,5
conf_ercimdl_hunterj00,5,5
conf_ercimdl_ferros09,5,5
conf_ercimdl_goncalvesff01,5,5
conf_ercimdl_kornbluhfr04,5,5
conf_ercimdl_wuw06,5,5
conf_ercimdl_nottelmannf03,5,5
conf_ercimdl_bainbridgebmjmw01,5,5
conf_ercimdl_candelacps06,5,5
conf_ercimdl_henry04,5,5
conf_ercimdl_wanx07,5,5
conf_ercimdl_papadakisac02,5,5
conf_ercimdl_faulstichs98,5,5
conf_ercimdl_aalberghh06,5,5
conf_ercimdl_wangissm09,5,5
conf_ercimdl_agostibfps07,5,5
conf_ercimdl_joorabchim08,5,5
conf_ercimdl_abiteboulcms02,5,5
conf_ercimdl_thengdmbt99,5,5
conf_ercimdl_tansleysw05,5,5
conf_ercimdl_jonese02,5,5
conf_ercimdl_herringtonk00,5,5
conf_ercimdl_notessrh04,5,5
conf_ercimdl_frewffhjlnsz98,5,5
conf_ercimdl_reitz010,5,5
conf_ercimdl_crespog00,5,5
conf_ercimdl_covert00,5,5
conf_ercimdl_montgomeryb00,5,5
conf_ercimdl_smithrwt04,5,5
conf_ercimdl_faaborgl03,5,5
conf_ercimdl_appsm02,5,5
conf_ercimdl_salehan05,5,5
conf_ercimdl_smithkn06,5,5
conf_ercimdl_wanyx06,5,5
conf_ercimdl_bani-ahmado07,5,5
conf_ercimdl_afifi00,5,5
conf_ercimdl_norvag03,5,5
conf_ercimdl_colemansbm01,5,5
conf_ercimdl_mahouic01,5,5
conf_trec_gurulingappamkmhff09,5,5
conf_trec_licxmxzzclzjm09,5,5
conf_trec_kiselevaglpbk14,5,5
conf_trec_jiangll07,5,5
conf_trec_voorhees04,5,5
conf_trec_xuywlclycb02,5,5
conf_trec_molk15,5,5
conf_trec_schoneccmms06,5,5
conf_trec_khotzsnr13,5,5
conf_trec_hovyghjl00,5,5
conf_trec_fujita00,5,5
conf_trec_pirkolal03,5,5
conf_trec_diazbap12,5,5
conf_trec_berminghamsfh08,5,5
conf_trec_schiffman02,5,5
conf_trec_vechtomova08,5,5
conf_trec_zhouy05,5,5
conf_trec_garofoloav99,5,5
conf_trec_liangqhfy12,5,5
conf_trec_bucciom14,5,5
conf_trec_kanoulasdpsa09,5,5
conf_trec_belloginghssvlv13,5,5
conf_trec_xuw00,5,5
conf_trec_wangfyxlzf03,5,5
conf_trec_vechtomova10,5,5
conf_trec_diekemacmotyl02,5,5
conf_trec_xuc14a,5,5
conf_trec_newby01,5,5
conf_trec_serdyukovrh07,5,5
conf_trec_zhengbgs05,5,5
conf_trec_yangjzn10,5,5
conf_trec_kwokddc02,5,5
conf_trec_lixggylc12,5,5
conf_trec_clarkecs04,5,5
conf_trec_savoyr00,5,5
conf_trec_yangllll05,5,5
conf_trec_tompkinsws12,5,5
conf_trec_wuhnxfz02,5,5
conf_trec_keseljmtwz05,5,5
conf_trec_bhalotiansh03,5,5
conf_trec_tomlinson09,5,5
conf_trec_0001w12,5,5
conf_trec_carterettepfk09,5,5
conf_trec_voorhees05,5,5
conf_trec_geller04,5,5
conf_trec_ghenaikvc15,5,5
conf_trec_niehxlzj15,5,5
conf_trec_bergerl99,5,5
conf_trec_bedrickech12,5,5
conf_trec_chenjg00,5,5
conf_trec_eichmannzbqzssw04,5,5
conf_trec_wuzdls03,5,5
conf_trec_kwokgdd05,5,5
conf_trec_sik05,5,5
conf_trec_gurinig12,5,5
conf_trec_jinl14,5,5
conf_trec_hagenpbghs12,5,5
conf_trec_xuzx04,5,5
conf_trec_canosg14,5,5
conf_trec_elsasacc07,5,5
conf_trec_yangyvz06,5,5
conf_trec_assisysc05,5,5
conf_trec_goldbergagszc06,5,5
conf_trec_harabagiumcbhw05,5,5
conf_trec_eichmannslwqas03,5,5
conf_trec_leesljclkckakk01,5,5
conf_trec_efronwobli13,5,5
conf_trec_perezmj13,5,5
conf_trec_mollaz05,5,5
conf_trec_gauvainkla99,5,5
conf_trec_caogyllc11,5,5
conf_trec_dorffwc06,5,5
conf_trec_litkowski00,5,5
conf_trec_johnsonwjj99,5,5
conf_trec_youmh14,5,5
conf_trec_greenwoodrg02,5,5
conf_trec_jaleelacdllsw04,5,5
conf_trec_amatibdcgs08,5,5
conf_trec_schlaeferkbpns07,5,5
conf_trec_xuc14,5,5
conf_trec_fallenn07,5,5
conf_trec_zhaoh14,5,5
conf_trec_hullr99,5,5
conf_trec_huxhy12,5,5
conf_trec_dangmmikm15,5,5
conf_trec_mollag04,5,5
conf_trec_carpenter04,5,5
conf_trec_tomlinson07,5,5
conf_trec_huangwftx13,5,5
conf_trec_wuhngxf01,5,5
conf_trec_jaleelcllwa03,5,5
conf_trec_zhangst08,5,5
conf_trec_hehbvc11,5,5
conf_trec_plachourasoar02,5,5
conf_trec_tongqs03,5,5
conf_trec_razmarafk07,5,5
conf_trec_bhandarikk14,5,5
conf_trec_suwailehhte15,5,5
conf_trec_wus06,5,5
conf_trec_javakfjm06,5,5
conf_trec_whittakerhnf07,5,5
conf_trec_aliod03,5,5
conf_trec_chu-carrolldpc05,5,5
conf_trec_larockmrls14,5,5
conf_trec_hersh02,5,5
conf_trec_sriharil99,5,5
conf_trec_hanckslr04,5,5
conf_trec_westerveldvb02,5,5
conf_trec_fallenn05,5,5
conf_trec_newby02,5,5
conf_trec_zhaijrse99,5,5
conf_trec_berendsenmorw12,5,5
conf_trec_belkincclllmssyz04,5,5
conf_trec_damakjcptb11,5,5
conf_trec_lia14,5,5
conf_trec_wudsss05,5,5
conf_trec_nakovssh04,5,5
conf_trec_chuccdhkssswy07,5,5
conf_trec_chowdhuryajbgf02,5,5
conf_trec_zaragozactsr04,5,5
conf_trec_larkeyacbw02,5,5
conf_trec_balogmr06,5,5
conf_trec_gaonzxszh00,5,5
conf_trec_ferretghimrv01,5,5
conf_trec_yaoyf15,5,5
conf_trec_litkowski03,5,5
conf_trec_tairaihikm03,5,5
conf_trec_sunjtcck05,5,5
conf_trec_craswellhww03,5,5
conf_trec_mejovahfhas09,5,5
conf_trec_fullerkknwwz99,5,5
conf_trec_yatesdygkf12,5,5
conf_trec_katolwy07,5,5
conf_trec_singlai07,5,5
conf_trec_yilmazvmkcc15,5,5
conf_trec_niusldlzh05,5,5
conf_trec_pengbyt13,5,5
conf_trec_attardicfst01,5,5
conf_trec_katzmbbflllmsuw05,5,5
conf_trec_xulxysgpc09,5,5
conf_trec_liuyw02,5,5
conf_trec_beigbederm05,5,5
conf_trec_boldiv05,5,5
conf_trec_amaticr01,5,5
conf_trec_lol06,5,5
conf_trec_taritllgb07,5,5
conf_trec_amitaycdhlskz03,5,5
conf_trec_hagengkaos15,5,5
conf_trec_mihalcea02,5,5
conf_trec_voorhees03b,5,5
conf_icwsm_brzozowskir11,5,5
conf_icwsm_lehmannclz13,5,5
conf_icwsm_ankmof16,5,5
conf_icwsm_ferraginaps15,5,5
conf_icwsm_zuogsi16,5,5
conf_icwsm_gisselbrechtdgl15,5,5
conf_icwsm_chenkb13,5,5
conf_icwsm_pennacchiottip11,5,5
conf_icwsm_chuaa13,5,5
conf_icwsm_liuxygs16,5,5
conf_icwsm_pengp11,5,5
conf_icwsm_hirataotk07,5,5
conf_icwsm_groh07,5,5
conf_icwsm_kritikopoulossv07,5,5
conf_icwsm_huttog14,5,5
conf_icwsm_javakfjo07,5,5
conf_icwsm_ganum14,5,5
conf_icwsm_lumpt16,5,5
conf_icwsm_chakrabartip11,5,5
conf_icwsm_jacomygov16,5,5
conf_icwsm_winterr07,5,5
conf_icwsm_khabirich11,5,5
conf_icwsm_jurgensl12,5,5
conf_esws_kejriwalm15a,5,5
conf_esws_kochutj07,5,5
conf_esws_grozahmd07,5,5
conf_esws_bouquetsb08,5,5
conf_esws_adamou12,5,5
conf_esws_saint-marcqdsc12,5,5
conf_esws_loreyn13,5,5
conf_esws_schandlh09,5,5
conf_esws_dukerwr05,5,5
conf_esws_regaliajg16,5,5
conf_esws_davisvhdc09,5,5
conf_esws_haasehmt09,5,5
conf_esws_assemmms06,5,5
conf_esws_alecrs16,5,5
conf_esws_tuominenfvh09,5,5
conf_esws_kellerllpf05,5,5
conf_esws_alloccadm12,5,5
conf_esws_ngomokhhar13,5,5
conf_esws_gonzalez-moriyonpbti12,5,5
conf_esws_gunaratnatsc16,5,5
conf_esws_baumgartnerhh05,5,5
conf_esws_eriksson07,5,5
conf_esws_baumgartnerfg07,5,5
conf_esws_sevilmisssppcjmmstz05,5,5
conf_esws_medelyanmbdhw13,5,5
conf_esws_calegariccp16,5,5
conf_esws_lordawg05,5,5
conf_esws_dietzegd08,5,5
conf_esws_fischergrss06,5,5
conf_esws_gorlitzss08,5,5
conf_esws_colpaert14,5,5
conf_esws_stolpes12,5,5
conf_esws_roucesmh16,5,5
conf_esws_jimenez-ruizghl09,5,5
conf_esws_taocpg09,5,5
conf_esws_rohrer12,5,5
conf_esws_links08,5,5
conf_esws_sahw12,5,5
conf_esws_lanfranchicp05,5,5
conf_esws_0002p13,5,5
conf_esws_garcia-silvaklc12,5,5
conf_esws_ruanlwz16,5,5
conf_esws_gaugazzdn09,5,5
conf_esws_dietzoldua08a,5,5
conf_esws_sahw13,5,5
conf_esws_schmidtsst07,5,5
conf_esws_hignettebdh09,5,5
conf_esws_roderneb16,5,5
conf_esws_xucq14,5,5
conf_esws_palma14,5,5
conf_esws_fetahudnctn14,5,5
conf_esws_schmidtdrsst08,5,5
conf_esws_kalyanpurpsg06,5,5
conf_esws_corcoglionitidr16,5,5
conf_esws_parundekaro12,5,5
conf_esws_rubierapbg12,5,5
conf_esws_mahl07,5,5
conf_esws_warrenmcm14,5,5
conf_esws_schaiblegs16,5,5
conf_esws_karanastasic07,5,5
conf_esws_canosam16,5,5
conf_esws_dragonifgca13,5,5
conf_esws_gaosb14,5,5
conf_esws_krishnamurthyks15,5,5
conf_esws_scerrihd08,5,5
conf_esws_pantt09,5,5
conf_esws_ngomoh16,5,5
conf_esws_feyisetanlsts15,5,5
conf_esws_maalicd15,5,5
conf_esws_vitvarkvf08,5,5
conf_esws_merkle16,5,5
conf_esws_wittezr07,5,5
conf_esws_volkervsh07,5,5
conf_esws_immanenit07,5,5
conf_www_ramanujamgkst09,5,5
conf_www_lizxzy11,5,5
conf_www_xubcc12,5,5
conf_www_sarlosbcfr06,5,5
conf_www_chengqblhwc08,5,5
conf_www_agichteinlg01,5,5
conf_www_aggarwalmpp09,5,5
conf_www_wany07,5,5
conf_www_johnyxka11,5,5
conf_www_reynoldswmav06,5,5
conf_www_novakrt04,5,5
conf_www_wangc016,5,5
conf_www_mogul02,5,5
conf_www_harthhkpsu10,5,5
conf_www_bachrachckkk16,5,5
conf_www_lihphca04,5,5
conf_www_zhangaa07,5,5
conf_www_shihk04,5,5
conf_www_tomlin03,5,5
conf_www_karvounarakisacps02,5,5
conf_www_kraftz04,5,5
conf_www_viegaswhbcfow13,5,5
conf_www_shekarpourna13,5,5
conf_www_krishnanqbfr16,5,5
conf_www_bouvinzgm02,5,5
conf_www_parr04,5,5
conf_www_venetisghp12,5,5
conf_www_liksw04,5,5
conf_www_petropoulosvp01,5,5
conf_www_songlwm04,5,5
conf_www_covakv10,5,5
conf_www_tanca0ld14,5,5
conf_www_chunghckkc14,5,5
conf_www_meineckemg07,5,5
conf_www_aminiss03,5,5
conf_www_brustoloni02,5,5
conf_www_wulxb09,5,5
conf_www_karamipm16,5,5
conf_www_pereiradmag09,5,5
conf_www_agrawalksx03,5,5
conf_www_halpint06,5,5
conf_www_anupamhk01,5,5
conf_www_mishracrp06,5,5
conf_www_traversohtelp12,5,5
conf_www_handschuhsv03,5,5
conf_www_usbeckrnbbbccce15,5,5
conf_www_goncummm15,5,5
conf_www_groothuysesp07,5,5
conf_www_schraefelsghg04,5,5
conf_www_wennz01,5,5
conf_www_bharatm01,5,5
conf_www_yucis08,5,5
conf_www_wangmnc07,5,5
conf_www_bollegalami09,5,5
conf_www_sivasubramanianaps05,5,5
conf_www_xinglcdhhllm11,5,5
conf_www_shieldsmld06,5,5
conf_www_mavroforakisgkt15,5,5
conf_www_kunegislb09,5,5
conf_www_jakobssonr06,5,5
conf_www_sahootsyt06,5,5
conf_www_solankicz06,5,5
conf_www_jurcafb07,5,5
conf_www_spiesserk04,5,5
conf_www_manjunathbss08,5,5
conf_www_zhangcynl13,5,5
conf_www_kucuktuncskc13,5,5
conf_www_puzisbpr13,5,5
conf_www_sharmac13,5,5
conf_www_zhoughwb13,5,5
conf_www_tatsuboris09,5,5
conf_www_polleres07,5,5
conf_www_lainbnsv04,5,5
conf_www_messinam09,5,5
conf_www_rossisg01,5,5
conf_www_yubscdm07,5,5
conf_www_limclh16,5,5
conf_www_yintl11,5,5
conf_www_yancln15,5,5
conf_www_ossenbruggenhgr03,5,5
conf_www_fangl10,5,5
conf_www_grosofhvd03,5,5
conf_www_epastofllm14,5,5
conf_www_shuaisyllyc16,5,5
conf_www_guocxz05,5,5
conf_www_thiagarajananbs12,5,5
conf_www_fanbxs14,5,5
conf_www_anyanwus03,5,5
conf_www_boldisv05,5,5
conf_www_pansstt08,5,5
conf_www_mourasfscn05,5,5
conf_www_tsoimshm03,5,5
conf_www_sunlc10,5,5
conf_www_sunmmr06,5,5
conf_www_kolovskihp07,5,5
conf_www_menzelr12,5,5
conf_www_singerhhs15,5,5
conf_www_mukherjeelg12,5,5
conf_www_dalviorb14,5,5
conf_www_bartono10,5,5
conf_www_chakrabarti01,5,5
conf_www_lingxdjyy08,5,5
conf_www_tanaka-ishiin05,5,5
conf_www_sorumn15,5,5
conf_www_xingmlwspl15,5,5
conf_www_suriv11,5,5
conf_www_horrocksp04,5,5
conf_www_al-masrim07,5,5
conf_www_catakoglubb16,5,5
conf_www_wadleighdm15,5,5
conf_www_connerimrn09,5,5
conf_www_krishnamurthyw09,5,5
conf_www_onizukacmh05,5,5
conf_www_litshry16,5,5
conf_www_ossenbruggengchr01,5,5
conf_www_brambillacct05,5,5
conf_www_bollegalami10,5,5
conf_www_canalicvk11,5,5
conf_www_wanglzc12,5,5
conf_www_yucwm03,5,5
conf_www_ferrettira06,5,5
conf_www_nadaislsql16,5,5
conf_www_coffmansnz10,5,5
conf_www_dowmantcp05,5,5
conf_www_baileypw02,5,5
conf_www_sandvadgsk01,5,5
conf_www_vigilrb15,5,5
conf_www_richardsh04,5,5
conf_www_months03,5,5
conf_www_sawantc13,5,5
conf_www_rangapurambh13,5,5
conf_www_zhaom13,5,5
conf_www_prat-perezdl14,5,5
conf_www_nikiforakismsrjkpvz14,5,5
conf_www_guozfpz08,5,5
conf_www_koehlw12,5,5
conf_www_diaztp07,5,5
conf_www_zhang0zllzm15,5,5
conf_www_yoshimurayoew02,5,5
conf_www_niemswm07,5,5
conf_www_szpektorgm11,5,5
conf_www_lingame07,5,5
conf_www_tangqwzym15,5,5
conf_www_patel-schneiders02,5,5
conf_www_hoijl06,5,5
conf_www_ypodimatopoulosl10,5,5
conf_www_radinskyagm11,5,5
conf_www_gigerw06,5,5
conf_www_zhangyzlxr16,5,5
conf_www_liufh06,5,5
conf_www_bartonkdpa03,5,5
conf_www_chaudhurigx09,5,5
conf_www_ramakrishnansy04,5,5
conf_www_yihgc06,5,5
conf_www_liuan13,5,5
conf_www_hardimank13,5,5
conf_www_lout13,5,5
conf_www_biskg13,5,5
conf_www_heinrichgsg13,5,5
conf_www_singerm13,5,5
conf_www_guanzg09,5,5
conf_www_fettest07,5,5
conf_www_chencdprsw08,5,5
conf_www_qiuc06,5,5
conf_www_anicicfrs11,5,5
conf_www_oztekinkk02,5,5
conf_www_mesarinasls07,5,5
conf_www_kotinurmiv06,5,5
conf_www_ankolekarktv07,5,5
